Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
16030809,4900758,10009,625096,Screaming Orgasm,625097,Cosmopolitan,23997770,22472681,625096,625097,2017-02-09 23:29:33 UTC,2017-02-09 23:29:33 UTC,5.592,"",TRUE,446362a8408194c1e7c55faa7ac7df08,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_GB;FBO",http://m.facebook.com,FALSE,NA
16030811,4900758,10009,625097,Cosmopolitan,625098,Long Island Iced Tea,23997748,22472684,625098,625097,2017-02-09 23:29:35 UTC,2017-02-09 23:29:35 UTC,1.409,"",TRUE,446362a8408194c1e7c55faa7ac7df08,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_GB;FBO",http://m.facebook.com,FALSE,NA
16030851,4900758,10009,625096,Screaming Orgasm,625095,Manhattan,23997736,22472686,625095,625096,2017-02-09 23:30:42 UTC,2017-02-09 23:30:42 UTC,66.737,"",TRUE,446362a8408194c1e7c55faa7ac7df08,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_GB;FBO",http://m.facebook.com,FALSE,NA
16030853,4900758,10009,625093,Whisky Sour,625097,Cosmopolitan,23997768,22472727,625093,625097,2017-02-09 23:30:45 UTC,2017-02-09 23:30:45 UTC,1.955,"",TRUE,446362a8408194c1e7c55faa7ac7df08,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_GB;FBO",http://m.facebook.com,FALSE,NA
16030860,4900758,10009,625100,Gin and Tonic,625099,Martini,23997750,22472729,625099,625100,2017-02-09 23:30:50 UTC,2017-02-09 23:30:50 UTC,4.956,"",TRUE,446362a8408194c1e7c55faa7ac7df08,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_GB;FBO",http://m.facebook.com,FALSE,NA
16030862,4900758,10009,625092,Old Fashioned,625095,Manhattan,23997729,22472737,625092,625095,2017-02-09 23:30:52 UTC,2017-02-09 23:30:52 UTC,1.473,"",TRUE,446362a8408194c1e7c55faa7ac7df08,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_GB;FBO",http://m.facebook.com,FALSE,NA
16030866,4900758,10009,625101,Margarita,625095,Manhattan,23997739,22472739,625101,625095,2017-02-09 23:30:54 UTC,2017-02-09 23:30:54 UTC,1.636,"",TRUE,446362a8408194c1e7c55faa7ac7df08,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_GB;FBO",http://m.facebook.com,FALSE,NA
16030871,4900758,10009,625092,Old Fashioned,625097,Cosmopolitan,23997737,22472742,625097,625092,2017-02-09 23:30:56 UTC,2017-02-09 23:30:56 UTC,2.015,"",TRUE,446362a8408194c1e7c55faa7ac7df08,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_GB;FBO",http://m.facebook.com,FALSE,NA
16030874,4900758,10009,625092,Old Fashioned,625099,Martini,23997759,22472748,625099,625092,2017-02-09 23:30:58 UTC,2017-02-09 23:30:58 UTC,1.968,"",TRUE,446362a8408194c1e7c55faa7ac7df08,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_GB;FBO",http://m.facebook.com,FALSE,NA
16030877,4900758,10009,625101,Margarita,625095,Manhattan,23997767,22472751,625095,625101,2017-02-09 23:31:01 UTC,2017-02-09 23:31:01 UTC,2.641,"",TRUE,446362a8408194c1e7c55faa7ac7df08,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_GB;FBO",http://m.facebook.com,FALSE,NA
16030881,4900758,10009,625096,Screaming Orgasm,625099,Martini,23997711,22472754,625096,625099,2017-02-09 23:31:03 UTC,2017-02-09 23:31:03 UTC,2.041,"",TRUE,446362a8408194c1e7c55faa7ac7df08,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_GB;FBO",http://m.facebook.com,FALSE,NA
16030884,4900758,10009,625094,Dark and Stormy,625097,Cosmopolitan,23997746,22472758,625094,625097,2017-02-09 23:31:05 UTC,2017-02-09 23:31:05 UTC,1.476,"",TRUE,446362a8408194c1e7c55faa7ac7df08,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_GB;FBO",http://m.facebook.com,FALSE,NA
16030886,4900758,10009,625096,Screaming Orgasm,625097,Cosmopolitan,23997723,22472761,625097,625096,2017-02-09 23:31:09 UTC,2017-02-09 23:31:09 UTC,3.273,"",TRUE,446362a8408194c1e7c55faa7ac7df08,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_GB;FBO",http://m.facebook.com,FALSE,NA
16031336,4900811,10009,625098,Long Island Iced Tea,625097,Cosmopolitan,23997748,22473273,625098,625097,2017-02-09 23:56:40 UTC,2017-02-09 23:56:40 UTC,3.246,"",TRUE,db94e4ae1ee144a1481cef960c720a60,cocktailparty2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12",https://www.facebook.com/,FALSE,NA
16031340,4900811,10009,625094,Dark and Stormy,625097,Cosmopolitan,23997738,22473276,625097,625094,2017-02-09 23:56:45 UTC,2017-02-09 23:56:45 UTC,4.954,"",TRUE,db94e4ae1ee144a1481cef960c720a60,cocktailparty2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12",https://www.facebook.com/,FALSE,NA
16031341,4900811,10009,625098,Long Island Iced Tea,625094,Dark and Stormy,23997742,22473280,625098,625094,2017-02-09 23:56:47 UTC,2017-02-09 23:56:47 UTC,1.538,"",TRUE,db94e4ae1ee144a1481cef960c720a60,cocktailparty2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12",https://www.facebook.com/,FALSE,NA
16031344,4900811,10009,625099,Martini,625093,Whisky Sour,23997733,22473281,625099,625093,2017-02-09 23:56:49 UTC,2017-02-09 23:56:49 UTC,1.852,"",TRUE,db94e4ae1ee144a1481cef960c720a60,cocktailparty2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12",https://www.facebook.com/,FALSE,NA
16031345,4900811,10009,625094,Dark and Stormy,625098,Long Island Iced Tea,23997742,22473284,625098,625094,2017-02-09 23:56:51 UTC,2017-02-09 23:56:51 UTC,1.973,"",TRUE,db94e4ae1ee144a1481cef960c720a60,cocktailparty2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12",https://www.facebook.com/,FALSE,NA
16031748,4900843,10009,625098,Long Island Iced Tea,625097,Cosmopolitan,23997748,22473716,625098,625097,2017-02-10 00:10:52 UTC,2017-02-10 00:10:52 UTC,9.641,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031751,4900843,10009,625099,Martini,625093,Whisky Sour,23997733,22473726,625099,625093,2017-02-10 00:10:54 UTC,2017-02-10 00:10:54 UTC,2.08,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031756,4900843,10009,625096,Screaming Orgasm,625099,Martini,23997712,22473729,625099,625096,2017-02-10 00:10:58 UTC,2017-02-10 00:10:58 UTC,4.218,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031759,4900843,10009,625100,Gin and Tonic,625099,Martini,23997694,22473735,625100,625099,2017-02-10 00:11:00 UTC,2017-02-10 00:11:00 UTC,1.514,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031760,4900843,10009,625098,Long Island Iced Tea,625092,Old Fashioned,23997704,22473738,625092,625098,2017-02-10 00:11:02 UTC,2017-02-10 00:11:02 UTC,1.488,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031761,4900843,10009,625101,Margarita,625097,Cosmopolitan,23997774,22473739,625101,625097,2017-02-10 00:11:04 UTC,2017-02-10 00:11:04 UTC,1.421,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031764,4900843,10009,625100,Gin and Tonic,625095,Manhattan,23997699,22473740,625095,625100,2017-02-10 00:11:05 UTC,2017-02-10 00:11:05 UTC,1.449,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031766,4900843,10009,625098,Long Island Iced Tea,625095,Manhattan,23997777,22473743,625098,625095,2017-02-10 00:11:07 UTC,2017-02-10 00:11:07 UTC,1.734,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031767,4900843,10009,625097,Cosmopolitan,625093,Whisky Sour,23997768,22473745,625093,625097,2017-02-10 00:11:09 UTC,2017-02-10 00:11:09 UTC,1.581,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031770,4900843,10009,625096,Screaming Orgasm,625094,Dark and Stormy,23997776,22473746,625096,625094,2017-02-10 00:11:11 UTC,2017-02-10 00:11:11 UTC,2.269,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031772,4900843,10009,625100,Gin and Tonic,625099,Martini,23997750,22473749,625099,625100,2017-02-10 00:11:13 UTC,2017-02-10 00:11:13 UTC,1.379,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031774,4900843,10009,625101,Margarita,625099,Martini,23997756,22473751,625099,625101,2017-02-10 00:11:14 UTC,2017-02-10 00:11:14 UTC,1.288,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031775,4900843,10009,625097,Cosmopolitan,625095,Manhattan,23997740,22473753,625097,625095,2017-02-10 00:11:16 UTC,2017-02-10 00:11:16 UTC,1.724,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031777,4900843,10009,625100,Gin and Tonic,625094,Dark and Stormy,23997754,22473754,625094,625100,2017-02-10 00:11:18 UTC,2017-02-10 00:11:18 UTC,1.313,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031778,4900843,10009,625096,Screaming Orgasm,625093,Whisky Sour,23997698,22473757,625093,625096,2017-02-10 00:11:19 UTC,2017-02-10 00:11:19 UTC,1.351,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031786,4900843,10009,625099,Martini,625094,Dark and Stormy,23997766,22473758,625094,625099,2017-02-10 00:11:29 UTC,2017-02-10 00:11:29 UTC,9.074,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031787,4900843,10009,625097,Cosmopolitan,625094,Dark and Stormy,23997746,22473766,625094,625097,2017-02-10 00:11:30 UTC,2017-02-10 00:11:30 UTC,1.071,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031788,4900843,10009,625097,Cosmopolitan,625093,Whisky Sour,23997710,22473767,625097,625093,2017-02-10 00:11:31 UTC,2017-02-10 00:11:31 UTC,1.308,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031790,4900843,10009,625096,Screaming Orgasm,625094,Dark and Stormy,23997708,22473768,625094,625096,2017-02-10 00:11:33 UTC,2017-02-10 00:11:33 UTC,1.235,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031791,4900843,10009,625098,Long Island Iced Tea,625096,Screaming Orgasm,23997749,22473770,625096,625098,2017-02-10 00:11:35 UTC,2017-02-10 00:11:35 UTC,1.319,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031792,4900843,10009,625097,Cosmopolitan,625094,Dark and Stormy,23997746,22473771,625094,625097,2017-02-10 00:11:36 UTC,2017-02-10 00:11:36 UTC,1.073,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031794,4900843,10009,625097,Cosmopolitan,625100,Gin and Tonic,23997763,22473772,625097,625100,2017-02-10 00:11:37 UTC,2017-02-10 00:11:37 UTC,1.092,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031797,4900843,10009,625096,Screaming Orgasm,625092,Old Fashioned,23997702,22473774,625092,625096,2017-02-10 00:11:39 UTC,2017-02-10 00:11:39 UTC,1.383,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
16031799,4900843,10009,625096,Screaming Orgasm,625095,Manhattan,23997716,22473777,625096,625095,2017-02-10 00:11:40 UTC,2017-02-10 00:11:40 UTC,1.325,"",TRUE,b8a407972ac7a00c25b864e1f70b4ea7,cocktailparty2,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_2_1 like Mac OS X) AppleWebKit/602.4.6 (KHTML, like Gecko) Mobile/14D27 [FBAN/FBIOS;FBAV/78.0.0.40.70;FBBV/48784289;FBRV/0;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/10.2.1;FBSS/2;FBCR/T-Mobile;FBID/phone;FBLC/en_US;FBO",http://m.facebook.com,FALSE,NA
